vertex_id,pagerank,betweenness,closeness,eigenvector,katz,hits_authority,hits_hub,eigentrust,trust_transitivity
158,0.028773663031275713,0.5094688898556352,0.028773663031275713,0.028773663031275713,,0.6220859714065121,0.2959729704417811,0.0009006839326145303,0.4240139813710627
159,0.03107310432504409,0.45676272160635945,0.03107310432504409,0.03107310432504409,,0.6899291767481549,0.285424460110139,0.001019020500492724,0.4070843633837744
160,0.018197273735563887,0.1336332713621122,0.018197273735563887,0.018197273735563887,0.0,0.40940245480320836,0.16293291404375834,0.000869369736872694,0.4200742396312345
161,0.0206914582645032,0.1404839684289359,0.0206914582645032,0.0206914582645032,0.0,0.400973303875152,0.15979663633269542,0.0008696023408908428,0.42474301790952795
162,0.021504415324366616,0.4618213694081444,0.021504415324366616,0.021504415324366616,,0.44322369809583034,0.27461661786545305,0.000666985032550624,0.4223043175278072
163,0.04361381394614815,0.6498225214747508,0.04361381394614815,0.04361381394614815,,0.8891453893676657,0.36121340477583813,0.0011059511399765702,0.44585230610328824
164,0.020663161524704442,0.18080131503170693,0.020663161524704442,0.020663161524704442,0.0,0.4266483512051157,0.15193434550045617,0.000859486214641649,0.41314430456881124
165,0.041714372696706865,0.5530142179551011,0.041714372696706865,0.041714372696706865,,0.8277118178947451,0.24223667966716544,0.0012525576971901225,0.4413260088881055
166,0.018970626571394422,0.041722839488420684,0.018970626571394422,0.018970626571394422,0.0,0.3883920948389044,0.13681967916143453,0.0007705789379184446,0.3930395787802265
167,0.0216482977871067,0.0952256978712231,0.0216482977871067,0.0216482977871067,0.0,0.39952084357164813,0.12206800584865053,0.0009281802470346133,0.4091138992254505
168,0.030222716743882074,0.4071831871376425,0.030222716743882074,0.030222716743882074,,0.627037169927663,0.23760243747710708,0.0009925267795509167,0.4362223370474503
169,0.03812296378751374,0.7288542880424853,0.03812296378751374,0.03812296378751374,,0.7845183268166718,0.33758856357333605,0.0010231060438844184,0.396506234691681
170,0.0365879723143474,0.6727762516253608,0.0365879723143474,0.0365879723143474,,0.7854654045251664,0.35918787734013047,0.0009965218736351117,0.4590560211586878
171,0.03262783144346689,0.4438794625347335,0.03262783144346689,0.03262783144346689,,0.715684496558145,0.2863734355190811,0.0010248514550017282,0.41163402427456125
172,0.015366226191841007,0.12791255601217022,0.015366226191841007,0.015366226191841007,0.0,0.3491240785841616,0.14888402420992836,0.0006868341105032452,0.43351435699684804
173,0.018558514029651998,0.09394960826515536,0.018558514029651998,0.018558514029651998,0.0,0.39618238536329303,0.16145810334188457,0.000819792630272978,0.46268522623790714
174,0.019240276248619823,0.2542316618690481,0.019240276248619823,0.019240276248619823,0.0,0.4645582089125346,0.2636853195335615,0.0008374384966479077,0.4008515344646461
175,0.033503087041131405,0.8218048989495618,0.033503087041131405,0.033503087041131405,,0.7803227644170588,0.30193412082856413,0.0010376945984047607,0.44399584195358743
176,0.04597002583990937,0.36277871754012936,0.04597002583990937,0.04597002583990937,,0.9367440133061687,0.10096008685363718,0.001216377043896439,0.4265158490234793
177,0.03164680688943438,0.508127528645593,0.03164680688943438,0.03164680688943438,,0.6712777873411966,0.29406807050384987,0.0010406831332500563,0.4069008746765429
178,0.016178367068325334,0.09234433746161229,0.016178367068325334,0.016178367068325334,0.0,0.3485178301441897,0.15805972857354722,0.0006852326442122467,0.41846410508168513
